Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v4.0 Base Score,CVSS v4.0 Base+Threat Score,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,EPSS Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"55786","","10.0","Critical","192.168.2.232","tcp","1521","Oracle Database Unsupported Version Detection","The remote host is running an unsupported version of a database
server.","According to its version, the installation of Oracle Database running
on the remote host is no longer supported.

Lack of support implies that no new security patches for the product
will be released by the vendor. As a result, it is likely to contain
security vulnerabilities.","Upgrade to a version of Oracle Database that is currently supported.","http://www.nessus.org/u?ccd068d1","
  Version source     : TNSLSNR for : Version 11.2.0.2.0
  Installed version  : 11.2.0.2.0
  Supported versions : 19c / 21c
","","","","","","","","","Critical","","IAVA:0001-A-0574","","2011/08/09","2022/09/28","","",""
"57608","","5.0","Medium","192.168.2.232","tcp","445","SMB Signing not required","Signing is not required on the remote SMB server.","Signing is not required on the remote SMB server. An unauthenticated,
remote attacker can exploit this to conduct man-in-the-middle attacks
against the SMB server.","Enforce message signing in the host's configuration. On Windows, this
is found in the policy setting 'Microsoft network server: Digitally
sign communications (always)'. On Samba, the setting is called 'server
signing'. See the 'see also' links for further details.","http://www.nessus.org/u?df39b8b3
http://technet.microsoft.com/en-us/library/cc731957.aspx
http://www.nessus.org/u?74b80723
https://www.samba.org/samba/docs/current/man-html/smb.conf.5.html
http://www.nessus.org/u?a3cac4ea","","","","","5.3","3.7","4.6","","","Medium","","","","2012/01/19","2022/10/05","","",""
"64704","","","None","192.168.2.232","tcp","8080","Oracle Application Express (Apex) Detection","The remote host is running Oracle Apex.","The remote host is running Oracle Application Express (Apex).","n/a","http://www.oracle.com/technetwork/developer-tools/apex/index.html","
An Oracle Application Express (Apex) instance was detected :

  URL : http://192.168.2.232:8080/apex/
","","","","","","","","","None","","","","2013/02/20","2020/06/12","","",""
"64705","","","None","192.168.2.232","tcp","8080","Oracle Application Express (Apex) Version Detection","The remote host is running a version Oracle Apex.","The remote host is running Oracle Application Express (Apex).","n/a","http://www.oracle.com/technetwork/developer-tools/apex/index.html","
  URL          : http://192.168.2.232:8080/apex/
  Version      : 4.0.2
  Release Date : 19 November, 2010
","","","","","","","","","None","","","","2013/02/20","2020/06/12","","",""
"64706","","","None","192.168.2.232","tcp","8080","Oracle Application Express (Apex) Administration Interface is Accessible","The Oracle Application Express environment on the remote host has the
Administration Builder interface enabled.","In production environments, the Apex Administration and Builder
applications should be disabled to prevent administrator or developer
access to the instance via a web browser.","n/a","http://www.oracle.com/technetwork/developer-tools/apex/index.html","
Oracle Apex Administration Interface :

  URL : http://192.168.2.232:8080/apex/
","","","","","","","","","None","","","","2013/02/20","2020/06/12","","",""
"64712","CVE-2011-3525","6.5","Medium","192.168.2.232","tcp","8080","Oracle Application Express (Apex) CVE-2011-3525","The remote host is running a vulnerable version of Oracle Apex.","An unspecified vulnerability in versions 3.2 and 4.0 of the
Application Express (Apex) component of the Oracle Database Server
allows remote, authenticated users to affect confidentiality,
integrity, and availability, relating to the Apex developer user.","Upgrade Application Express to at least version 4.1.","http://www.oracle.com/technetwork/developer-tools/apex/index.html
https://www.oracle.com/technetwork/topics/security/cpuoct2011-330135.html
https://www.recx.co.uk/downloads/Recx-Apex-CVE-2011-3525.pdf","
  URL               : http://192.168.2.232:8080/apex/
  Installed version : 4.0.2
  Fixed version     : 4.1
","","","","","4.8","","5.5","0.0057","Medium","50197","","","2013/02/20","2020/06/12","","",""
"64713","CVE-2012-1708","4.3","Medium","192.168.2.232","tcp","8080","Oracle Application Express (Apex) CVE-2012-1708","The remote host is running a vulnerable version of Oracle Apex.","An unspecified vulnerability in versions 4.0 and 4.1 of the
Application Express (Apex) component of the Oracle Database Server
allows remote attackers to affect integrity via unpublished vectors.","Upgrade Application Express to at least version 4.1.1.","http://www.oracle.com/technetwork/developer-tools/apex/index.html
https://www.oracle.com/technetwork/topics/security/cpuapr2012-366314.html
https://www.recx.co.uk/downloads/Recx-Apex-CVE-2012-1708.pdf","
  URL               : http://192.168.2.232:8080/apex/
  Installed version : 4.0.2
  Fixed version     : 4.1.1
","","","","","3.2","","2.7","0.0039","Medium","53104","","","2013/02/20","2020/06/12","","",""
"66334","","","None","192.168.2.232","tcp","0","Patch Report","The remote host is missing several patches.","The remote host is missing one or more security patches. This plugin lists the newest version of each patch to install 
to make sure the remote host is up-to-date.

Note: Because the 'Show missing patches that have been superseded' setting in your scan policy depends on this plugin,
it will always run and cannot be disabled.","Install the patches listed below.","","

. You need to take the following 2 actions :


[ Oracle Application Express (Apex) CVE-2012-1708 (64713) ]

+ Action to take : Upgrade Application Express to at least version 4.1.1.

+Impact : Taking this action will resolve 2 different vulnerabilities (CVEs).



[ Oracle TNS Listener Remote Poisoning (69552) ]

+ Action to take : Apply the workaround in Oracle's advisory.


","","","","","","","","","None","","","","2013/07/08","2025/04/08","","",""
"69552","CVE-2012-1675","7.5","High","192.168.2.232","tcp","1521","Oracle TNS Listener Remote Poisoning","It was possible to register with a remote Oracle TNS listener.","The remote Oracle TNS listener allows service registration from a
remote host. An attacker can exploit this issue to divert data from a
legitimate database server or client to an attacker-specified system. 

Successful exploits will allow the attacker to manipulate database
instances, potentially facilitating man-in-the-middle, session-
hijacking, or denial of service attacks on a legitimate database
server.","Apply the workaround in Oracle's advisory.","http://www.nessus.org/u?8c8334e6
http://www.nessus.org/u?06d298e5
https://seclists.org/fulldisclosure/2012/Apr/204","
The remote Oracle TNS listener returned the following response to a
registration request :

0x0000:  00 00 01 C0 20 08 FF 03 01 00 12 34 34 34 34 34    .... ......44444
0x0010:  78 10 10 32 10 32 10 32 10 32 10 32 54 76 00 78    x..2.2.2.2.2Tv.x
0x0020:  10 32 54 76 98 01 00 80 07 00 00 00 00 00 00 00    .2Tv............
0x0030:  00 00 00 00 05 00 00 00 10 00 00 00 02 00 00 00    ................
0x0040:  28 F6 D0 02 05 00 00 00 00 00 00 00 00 00 00 00    (...............
0x0050:  50 DA D0 02 BC 91 FB 9F E8 86 4B CB B6 3D C5 18    P.........K..=..
0x0060:  C5 E3 42 40 05 00 00 00 0A 00 00 00 01 00 00 00    ..B@............
0x0070:  B8 F6 D0 02 06 00 00 00 00 00 00 00 00 00 00 00    ................
0x0080:  C8 D5 D0 02 6E 65 73 73 75 73 58 44 42 00 05 00    ....nessusXDB...
0x0090:  00 00 07 00 00 00 01 00 00 00 68 A1 F3 03 06 00    ..........h.....
0x00A0:  00 00 00 00 00 00 00 00 00 00 80 D7 D0 02 6E 65    ..............ne
0x00B0:  73 73 75 73 00 05 00 00 00 38 00 00 00 01 00 00    ssus.....8......
0x00C0:  00 F0 C1 CD 02 07 00 00 00 C0 F7 D0 02 00 00 00    ................
0x00D0:  00 A0 DA D0 02 28 41 44 44 52 45 53 53 3D 28 50    .....(ADDRESS=(P
0x00E0:  52 4F 54 4F 43 4F 4C 3D 54 43 50 29 28 48 4F 53    ROTOCOL=TCP)(HOS
0x00F0:  54 3D 31 39 32 2E 31 36 38 2E 32 2E 32 33 32 29    T=192.168.2.232)
0x0100:  28 50 4F 52 54 3D 31 35 32 31 29 29 00 46 00 00    (PORT=1521)).F..
0x0110:  00 10 F3 D0 02 00 00 00 00 28 44 45 53 43 52 49    .........(DESCRI
0x0120:  50 54 49 4F 4E 3D 28 41 44 44 52 45 53 53 3D 28    PTION=(ADDRESS=(
0x0130:  50 52 4F 54 4F 43 4F 4C 3D 74 63 70 29 28 48 4F    PROTOCOL=tcp)(HO
0x0140:  53 54 3D 31 39 32 2E 31 36 38 2E 32 2E 32 33 32    ST=192.168.2.232
0x0150:  29 28 50 4F 52 54 3D 31 35 32 31 29 29 29 00 05    )(PORT=1521)))..
0x0160:  00 00 00 10 00 00 00 02 00 00 00 80 F5 D0 02 08    ................
0x0170:  00 00 00 00 00 00 00 00 00 00 00 30 D7 D0 02 0B    ...........0....
0x0180:  B8 D5 9E 1B 1B 45 CD BC 11 A8 92 1B 0F F2 E1 05    .....E..........
0x0190:  00 00 00 10 00 00 00 02 00 00 00 08 F8 D0 02 08    ................
0x01A0:  00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8A    ................
0x01B0:  22 29 A8 B9 E9 4D BB B4 80 52 0F 63 D9 BA D6 00    "")...M...R.c....
0x01C0:                                                                     
","","","","7.3","6.8","6.8","4.9","0.9078","High","53308","CERT:359816","","2013/08/26","2025/03/31","","true",""
"86420","","","None","192.168.2.232","tcp","0","Ethernet MAC Addresses","This plugin gathers MAC addresses from various sources and
consolidates them into a list.","This plugin gathers MAC addresses discovered from both remote probing
of the host (e.g. SNMP and Netbios) and from running local checks
(e.g. ifconfig). It then consolidates the MAC addresses into a single,
unique, and uniform list.","n/a","","The following is a consolidated list of detected MAC addresses:
  - A8:F7:E0:07:7A:0E
","","","","","","","","","None","","","","2015/10/16","2025/04/28","","",""
"96982","","","None","192.168.2.232","tcp","445","Server Message Block (SMB) Protocol Version 1 Enabled (uncredentialed check)","The remote Windows host supports the SMBv1 protocol.","The remote Windows host supports Server Message Block Protocol
version 1 (SMBv1). Microsoft recommends that users discontinue the use
of SMBv1 due to the lack of security features that were included in
later SMB versions. Additionally, the Shadow Brokers group reportedly
has an exploit that affects SMB; however, it is unknown if the exploit
affects SMBv1 or another version. In response to this, US-CERT
recommends that users disable SMBv1 per SMB best practices to mitigate
these potential issues.","Disable SMBv1 according to the vendor instructions in Microsoft
KB2696547. Additionally, block SMB directly by blocking TCP port 445
on all network boundary devices. For SMB over the NetBIOS API, block
TCP ports 137 / 139 and UDP ports 137 / 138 on all network boundary
devices.","https://blogs.technet.microsoft.com/filecab/2016/09/16/stop-using-smb1/
https://support.microsoft.com/en-us/help/2696547/how-to-detect-enable-and-disable-smbv1-smbv2-and-smbv3-in-windows-and
http://www.nessus.org/u?8dcab5e4
http://www.nessus.org/u?234f8ef8
http://www.nessus.org/u?4c7e0cf3","
The remote host supports SMBv1.
","","","","","","","","","None","","IAVT:0001-T-0710","","2017/02/03","2020/09/22","","",""
"100871","","","None","192.168.2.232","tcp","445","Microsoft Windows SMB Versions Supported (remote check)","It was possible to obtain information about the version of SMB running
on the remote host.","Nessus was able to obtain the version of SMB running on the remote
host by sending an authentication request to port 139 or 445.

Note that this plugin is a remote check and does not work on agents.","n/a","","
The remote host supports the following versions of SMB :
  SMBv1
  SMBv2
","","","","","","","","","None","","","","2017/06/19","2019/11/22","","",""
"106716","","","None","192.168.2.232","tcp","445","Microsoft Windows SMB2 and SMB3 Dialects Supported (remote check)","It was possible to obtain information about the dialects of SMB2 and SMB3 available
on the remote host.","Nessus was able to obtain the set of SMB2 and SMB3 dialects running on the remote
host by sending an authentication request to port 139 or 445.","n/a","","
The remote host supports the following SMB dialects :
	_version_  _introduced in windows version_
	2.0.2      Windows 2008  
	2.1        Windows 7     

The remote host does NOT support the following SMB dialects :
	_version_  _introduced in windows version_
	2.2.2      Windows 8 Beta
	2.2.4      Windows 8 Beta
	3.0        Windows 8     
	3.0.2      Windows 8.1   
	3.1        Windows 10    
	3.1.1      Windows 10    
","","","","","","","","","None","","","","2018/02/09","2020/03/11","","",""
"108797","","10.0","Critical","192.168.2.232","tcp","0","Unsupported Windows OS (remote)","The remote OS or service pack is no longer supported.","The remote version of Microsoft Windows is either missing a service pack
or is no longer supported. As a result, it is likely to contain security
vulnerabilities.","Upgrade to a supported service pack or operating system","https://support.microsoft.com/en-us/lifecycle","
The following Windows version is installed and not supported:

Microsoft Windows 7 Ultimate
","","","","10.0","","","","","Critical","","IAVA:0001-A-0501","","2018/04/03","2023/07/27","","",""
"110723","","","None","192.168.2.232","tcp","0","Target Credential Status by Authentication Protocol - No Credentials Provided","Nessus was able to find common ports used for local checks,
however, no credentials were provided in the scan policy.","Nessus was not able to successfully authenticate directly to the
remote target on an available authentication protocol. Nessus was
able to connect to the remote port and identify that the service
running on the port supports an authentication protocol, but Nessus
failed to authenticate to the remote service using the provided
credentials. There may have been a protocol failure that prevented
authentication from being attempted or all of the provided credentials
for the authentication protocol may be invalid. See plugin output for
error details.

Please note the following :

- This plugin reports per protocol, so it is possible for
  valid credentials to be provided for one protocol and not
  another. For example, authentication may succeed via SSH
  but fail via SMB, while no credentials were provided for
  an available SNMP service.

- Providing valid credentials for all available
  authentication protocols may improve scan coverage, but
  the value of successful authentication for a given
  protocol may vary from target to target depending upon
  what data (if any) is gathered from the target via that
  protocol. For example, successful authentication via SSH
  is more valuable for Linux targets than for Windows
  targets, and likewise successful authentication via SMB
  is more valuable for Windows targets than for Linux
  targets.","n/a","","SMB was detected on port 445 but no credentials were provided.
SMB local checks were not enabled.

","","","","","","","","","None","","IAVB:0001-B-0504","","2018/06/27","2024/04/19","","",""
